South Sudan,Clothes,L,598459470,109.28,35.84,226186.24
Benin,Cosmetics,L,622059905,437.2,263.33,53719.32
Ukraine,Vegetables,H,738343751,154.06,90.93,107115.54
Costa Rica,Baby Food,M,662984836,255.28,159.42,127695.42
Seychelles ,Beverages,M,631969487,47.45,31.79,84879.3
Mali,Clothes,C,951596534,109.28,35.84,265789.44
Republic of the Congo,Baby Food,M,648477303,255.28,159.42,1227534
Austria,Cosmetics,M,619535624,437.2,263.33,846342.62
Thailand,Household,M,482007825,668.27,502.54,2855432.28
Lebanon,Snacks,H,823442733,152.58,97.44,375923.52
Kosovo,Snacks,L,951701676,152.58,97.44,831163.2
Palau,Baby Food,M,244958484,255.28,159.42,1197881.88
Malaysia,Fruits,L,401699483,9.33,6.92,4553.36
Turkey,Household,H,490723502,668.27,502.54,2434303.76
New Zealand,Cosmetics,L,101141870,437.2,263.33,2365230.06
Bangladesh,Household,M,692378413,668.27,502.54,4529393.02
Sri Lanka,Clothes,H,644169461,109.28,35.84,104401.92
Ireland,Office Supplies,H,206563842,651.21,524.96,2984922.56
Mauritius ,Cereal,M,149922883,205.7,117.11,511536.48
Mauritania,Vegetables,H,414920413,154.06,90.93,275154.18
Saint Kitts and Nevis ,Personal Care,H,562542760,81.73,56.67,439645.86
Samoa ,Vegetables,H,224088752,154.06,90.93,154217.28
Iceland,Snacks,H,451169717,152.58,97.44,974400
Madagascar,Vegetables,C,565709483,154.06,90.93,442101.66
Maldives,Snacks,L,409944379,152.58,97.44,49304.64
Norway,Household,H,796423232,668.27,502.54,4114797.52
Japan,Household,L,358007371,668.27,502.54,599027.68
Greece,Clothes,C,497870624,109.28,35.84,352522.24
Mauritius ,Snacks,M,439499318,152.58,97.44,630436.8
Libya,Personal Care,H,376692283,81.73,56.67,26748.24
Oman,Clothes,H,123560845,109.28,35.84,116659.2
Zimbabwe,Beverages,C,464528834,47.45,31.79,103635.4
Andorra,Household,L,904332578,668.27,502.54,482940.94
Angola,Vegetables,H,118020904,154.06,90.93,351262.59
Bulgaria,Vegetables,L,900955140,154.06,90.93,136576.86
Sierra Leone,Cereal,C,718809115,205.7,117.11,52231.06
Seychelles ,Personal Care,H,257569158,81.73,56.67,526577.64
Morocco,Cosmetics,M,273534095,437.2,263.33,966947.76
Cote d'Ivoire,Household,C,243315255,668.27,502.54,626164.84
Honduras,Vegetables,C,613836467,154.06,90.93,609776.58
Papua New Guinea,Snacks,M,552334058,152.58,97.44,660350.88
United Arab Emirates,Cosmetics,C,196356856,437.2,263.33,1372475.96
South Sudan,Baby Food,M,203766191,255.28,159.42,1243316.58
Costa Rica,Baby Food,M,402735888,255.28,159.42,1172374.68
Bhutan,Household,H,241752278,668.27,502.54,4385164.04
Qatar,Clothes,M,139614188,109.28,35.84,136048.64
Bahrain,Office Supplies,C,135432946,651.21,524.96,3398066.08
Afghanistan,Fruits,C,338632380,9.33,6.92,53290.92
Kosovo,Vegetables,M,478948819,154.06,90.93,41282.22
Switzerland,Baby Food,C,356431090,255.28,159.42,754853.7
Vanuatu,Fruits,L,291440522,9.33,6.92,17867.44
Equatorial Guinea,Fruits,M,674650943,9.33,6.92,21182.12
United Kingdom,Beverages,M,617048680,47.45,31.79,231176.88
Switzerland,Cosmetics,C,199932563,437.2,263.33,880312.19
Guinea-Bissau,Household,H,924913918,668.27,502.54,722149.98
Gabon,Vegetables,M,763916575,154.06,90.93,795182.85
Malawi,Household,C,909176862,668.27,502.54,2257409.68
Saint Lucia,Office Supplies,H,823243606,651.21,524.96,2589102.72
Zambia,Beverages,H,488978135,47.45,31.79,265478.29
Guatemala,Household,L,859554278,668.27,502.54,33670.18
Saint Kitts and Nevis ,Beverages,H,708458364,47.45,31.79,236136.12
Bulgaria,Cereal,L,679489219,205.7,117.11,563767.54
Malawi,Cosmetics,H,136758172,437.2,263.33,2274381.21
Cape Verde,Office Supplies,H,314689052,651.21,524.96,1227356.48
Netherlands,Snacks,C,268018186,152.58,97.44,135636.48
Australia,Vegetables,L,921794402,154.06,90.93,754991.79
Sierra Leone,Household,M,121379029,668.27,502.54,3822821.78
Malta,Beverages,H,282445895,47.45,31.79,27720.88
Jamaica,Meat,M,740981328,421.89,364.69,618514.24
South Sudan,Vegetables,L,903284156,154.06,90.93,64560.3
Switzerland,Household,C,695965707,668.27,502.54,287955.42
Libya,Vegetables,M,115949809,154.06,90.93,89111.4
Costa Rica,Vegetables,C,580472791,154.06,90.93,332167.29
Dominican Republic,Vegetables,M,877083480,154.06,90.93,668062.71
Thailand,Office Supplies,L,313643205,651.21,524.96,1495611.04
Norway,Clothes,C,968325793,109.28,35.84,285824
Republic of the Congo,Meat,C,939617574,421.89,364.69,939076.75
Portugal,Personal Care,M,196317374,81.73,56.67,199931.76
Uzbekistan,Baby Food,L,127536523,255.28,159.42,1553707.32
Antigua and Barbuda ,Personal Care,H,392698848,81.73,56.67,406380.57
Montenegro,Cosmetics,C,271540677,437.2,263.33,994070.75
Uganda,Vegetables,L,914110839,154.06,90.93,415186.38
Kiribati,Clothes,C,390770661,109.28,35.84,235719.68
Fiji,Baby Food,L,442193973,255.28,159.42,618230.76
Bahrain,Meat,L,629367101,421.89,364.69,935794.54
Croatia,Clothes,L,583588874,109.28,35.84,206832.64
Kiribati,Snacks,L,456470620,152.58,97.44,843343.2
Solomon Islands,Cosmetics,L,469936168,437.2,263.33,897955.3
Belarus,Snacks,M,466221845,152.58,97.44,414996.96
Singapore,Baby Food,H,357876479,255.28,159.42,391854.36
Mexico,Meat,C,577761399,421.89,364.69,471179.48
Taiwan,Vegetables,M,729050433,154.06,90.93,98113.47
Qatar,Vegetables,H,935229909,154.06,90.93,378996.24
Burundi,Vegetables,H,490098655,154.06,90.93,903662.34
Azerbaijan,Beverages,M,107767999,47.45,31.79,311573.79
Equatorial Guinea,Clothes,M,572661769,109.28,35.84,78776.32
Ireland,Fruits,L,489516294,9.33,6.92,52619.68
Norway,Cereal,L,333380401,205.7,117.11,412695.64
Jordan,Vegetables,M,199615418,154.06,90.93,863198.49
Tunisia ,Personal Care,H,253895175,81.73,56.67,117816.93
Algeria,Snacks,H,282205998,152.58,97.44,962804.64
Mauritania,Vegetables,C,140846717,154.06,90.93,775451.04
North Korea,Baby Food,C,206428658,255.28,159.42,905824.44
Laos,Baby Food,L,925875651,255.28,159.42,962099.7
Federated States of Micronesia,Cosmetics,L,566424024,437.2,263.33,1661875.63
Israel,Vegetables,L,165622603,154.06,90.93,24005.52
Vietnam,Cereal,C,381332719,205.7,117.11,430964.8
Dominican Republic,Office Supplies,L,141728198,651.21,524.96,4923074.88
Israel,Personal Care,H,695295369,81.73,56.67,125014.02
Palau,Vegetables,H,660833060,154.06,90.93,367629.99
South Africa,Beverages,L,977452600,47.45,31.79,279752
Qatar,Snacks,H,854577815,152.58,97.44,723102.24
Turkey,Fruits,C,921945035,9.33,6.92,19915.76
Barbados,Meat,M,979603087,421.89,364.69,1888000.13
Saint Kitts and Nevis ,Meat,L,447913300,421.89,364.69,2317240.26
Italy,Personal Care,L,617549502,81.73,56.67,310324.92
Costa Rica,Office Supplies,L,599498021,651.21,524.96,1911379.36
Ireland,Cereal,H,475057685,205.7,117.11,1051764.91
Seychelles ,Fruits,L,845839822,9.33,6.92,11452.6
Russia,Snacks,C,583768260,152.58,97.44,862928.64
United States of America,Fruits,M,881079328,9.33,6.92,67864.44
Namibia,Vegetables,C,300321853,154.06,90.93,69561.45
Kiribati,Vegetables,C,624357163,154.06,90.93,1273.02
Swaziland,Snacks,C,106359088,152.58,97.44,279945.12
Cuba,Cereal,M,219813954,205.7,117.11,783348.79
Croatia,Office Supplies,M,708520591,651.21,524.96,3067341.28
Andorra,Beverages,H,936590325,47.45,31.79,214423.55
Japan,Snacks,L,338446986,152.58,97.44,276632.16
Maldives,Baby Food,L,668826901,255.28,159.42,1530113.16
Somalia,Personal Care,L,152778899,81.73,56.67,539838.42
Armenia,Vegetables,C,235664308,154.06,90.93,651058.8
Finland,Baby Food,H,633156955,255.28,159.42,648520.56
Netherlands,Vegetables,H,681243169,154.06,90.93,349807.71
Cambodia,Cereal,L,686221778,205.7,117.11,834760.08
Greece,Personal Care,M,574704110,81.73,56.67,372435.24
Jordan,Personal Care,L,343613994,81.73,56.67,106029.57
Myanmar,Fruits,L,510187757,9.33,6.92,32870
Kazakhstan,Cereal,C,761974227,205.7,117.11,463872.71
East Timor,Cosmetics,L,406834733,437.2,263.33,77155.69
Vanuatu,Clothes,C,622943103,109.28,35.84,55982.08
Macedonia,Beverages,L,408785665,47.45,31.79,242144.43
Djibouti,Clothes,L,633161246,109.28,35.84,191313.92
Iceland,Cereal,C,885181176,205.7,117.11,425811.96
Egypt,Snacks,H,824269282,152.58,97.44,823660.32
Nigeria,Household,C,630161893,668.27,502.54,3901218.02
Slovakia,Office Supplies,L,552907836,651.21,524.96,3448987.2
Taiwan,Personal Care,C,462868440,81.73,56.67,108353.04
Sri Lanka,Beverages,M,300717532,47.45,31.79,249710.45
Gabon,Personal Care,L,527441442,81.73,56.67,28221.66
Republic of the Congo,Fruits,L,774338996,9.33,6.92,20559.32
The Bahamas,Baby Food,L,293021523,255.28,159.42,69347.7
Qatar,Fruits,L,205412852,9.33,6.92,35174.36
Costa Rica,Baby Food,L,353749310,255.28,159.42,181260.54
Mozambique,Meat,M,650579726,421.89,364.69,3593290.57
Singapore,Meat,M,628765428,421.89,364.69,1647304.73
East Timor,Cosmetics,H,791480243,437.2,263.33,1434358.51
Central African Republic,Cereal,H,362210500,205.7,117.11,584496.01
Oman,Vegetables,M,434755027,154.06,90.93,229961.97
Bahrain,Fruits,H,823225152,9.33,6.92,65539.32
Haiti,Clothes,M,512044703,109.28,35.84,152714.24
Mexico,Cereal,C,805950009,205.7,117.11,863452.03
Belgium,Beverages,M,379989898,47.45,31.79,200594.9
Uzbekistan,Meat,L,229525697,421.89,364.69,222096.21
Central African Republic,Fruits,C,520231235,9.33,6.92,47318.96
Sweden,Cosmetics,M,138092839,437.2,263.33,946671.35
Serbia,Household,L,739409339,668.27,502.54,3271535.4
Montenegro,Meat,H,900792062,421.89,364.69,1183054.36
Cuba,Beverages,M,169164836,47.45,31.79,269865.31
Vanuatu,Household,H,411763989,668.27,502.54,4507783.8
Egypt,Personal Care,C,866138350,81.73,56.67,478294.8
Russia,Office Supplies,C,390149247,651.21,524.96,1410567.52
Botswana,Baby Food,H,611970508,255.28,159.42,721694.34
Macedonia,Personal Care,M,980088460,81.73,56.67,499262.7
Ghana,Baby Food,H,113301932,255.28,159.42,1181939.88
Saint Kitts and Nevis ,Meat,M,750722253,421.89,364.69,1550661.88
Iceland,Personal Care,H,301773250,81.73,56.67,15017.55
Israel,Vegetables,M,296191251,154.06,90.93,766358.04
Burkina Faso,Cosmetics,C,534025084,437.2,263.33,2302820.85
Georgia,Baby Food,H,435636079,255.28,159.42,518274.42
Philippines,Cereal,H,391698062,205.7,117.11,118983.76
Central African Republic,Cereal,C,413197362,205.7,117.11,367256.96
Croatia,Fruits,L,581432807,9.33,6.92,53581.56
Brunei,Cereal,H,598015725,205.7,117.11,585198.67
Tunisia ,Meat,L,234869945,421.89,364.69,762566.79
Germany,Cereal,H,684231793,205.7,117.11,965923.28
Maldives,Office Supplies,C,508650100,651.21,524.96,5104186.08
Indonesia,Baby Food,H,590986192,255.28,159.42,765534.84
Saudi Arabia,Fruits,H,984413897,9.33,6.92,60916.76
Dominica,Office Supplies,H,462419545,651.21,524.96,4763487.04
Ireland,Baby Food,M,568801963,255.28,159.42,1593562.32
Mauritania,Beverages,M,667672479,47.45,31.79,253620.62
Norway,Office Supplies,H,193454921,651.21,524.96,3393866.4
Guinea,Meat,L,900885617,421.89,364.69,338797.01
Jamaica,Cereal,C,115013396,205.7,117.11,453801.25
The Gambia,Cereal,L,181199586,205.7,117.11,1152245.29
Cyprus,Fruits,M,815118014,9.33,6.92,2691.88
Denmark,Vegetables,C,452755010,154.06,90.93,829554.39
Morocco,Baby Food,H,300409400,255.28,159.42,1063650.24
Armenia,Clothes,M,284692513,109.28,35.84,204144.64
Saudi Arabia,Cereal,H,402528178,205.7,117.11,689543.68
Benin,Vegetables,C,271152722,154.06,90.93,815733.03
The Bahamas,Beverages,L,478114974,47.45,31.79,117623
Lesotho,Cereal,H,331276261,205.7,117.11,100948.82
Guatemala,Beverages,H,108810412,47.45,31.79,263030.46
Israel,Personal Care,L,609203755,81.73,56.67,327779.28
Kyrgyzstan,Cereal,L,901255118,205.7,117.11,31853.92
Botswana,Vegetables,M,574075829,154.06,90.93,59104.5
Rwanda,Cosmetics,L,187089717,437.2,263.33,753123.8
Belgium,Office Supplies,M,820033109,651.21,524.96,2559180
Uzbekistan,Clothes,C,922954833,109.28,35.84,60928
Germany,Household,C,366216218,668.27,502.54,186944.88
Georgia,Baby Food,L,890491092,255.28,159.42,790404.36
Lithuania,Beverages,L,256765782,47.45,31.79,49465.24
Iraq,Baby Food,L,796339118,255.28,159.42,525448.32
Somalia,Office Supplies,C,860822427,651.21,524.96,2803286.4
Greenland,Personal Care,H,672139537,81.73,56.67,559899.6
Zimbabwe,Office Supplies,H,972526776,651.21,524.96,598454.4
Grenada,Cosmetics,H,774532973,437.2,263.33,98222.09
Cote d'Ivoire,Clothes,H,511019456,109.28,35.84,31109.12
Malawi,Cereal,H,685160052,205.7,117.11,344303.4
Saudi Arabia,Cereal,M,520441091,205.7,117.11,1046846.29
Mauritania,Office Supplies,C,210661399,651.21,524.96,4327770.24
Qatar,Snacks,C,469932305,152.58,97.44,220896.48
The Bahamas,Beverages,L,282677638,47.45,31.79,300415.5
Ghana,Cereal,L,953633725,205.7,117.11,31151.26
Morocco,Baby Food,M,257849395,255.28,159.42,354071.82
Afghanistan,Beverages,H,990685975,47.45,31.79,154181.5
Libya,Cereal,C,617817294,205.7,117.11,552876.31
Australia,Snacks,L,725229680,152.58,97.44,42191.52
Morocco,Cosmetics,L,269221961,437.2,263.33,2005521.28
Swaziland,Fruits,C,526405465,9.33,6.92,27195.6
Algeria,Baby Food,L,143704020,255.28,159.42,648520.56
Singapore,Vegetables,C,988353955,154.06,90.93,432281.22
Morocco,Cereal,H,497904098,205.7,117.11,1140885.62
Seychelles ,Baby Food,C,230215775,255.28,159.42,768244.98
Mauritania,Clothes,H,913462817,109.28,35.84,100423.68
Democratic Republic of the Congo,Snacks,H,196131551,152.58,97.44,832040.16
Nicaragua,Baby Food,L,297020804,255.28,159.42,623491.62
Russia,Office Supplies,L,355241906,651.21,524.96,1485111.84
Dominica,Personal Care,H,480218684,81.73,56.67,353337.45
Iran,Household,M,401687467,668.27,502.54,3569541.62
Senegal,Cereal,L,819697082,205.7,117.11,636727.07
Thailand,Household,H,254608857,668.27,502.54,1645315.96
South Africa,Clothes,C,897096621,109.28,35.84,346967.04
South Sudan,Baby Food,C,958146703,255.28,159.42,917621.52
Bulgaria,Personal Care,L,519057929,81.73,56.67,545788.77
Qatar,Cereal,H,181441628,205.7,117.11,171566.15
Myanmar,Office Supplies,L,617221629,651.21,524.96,4436436.96
Saudi Arabia,Baby Food,M,318634259,255.28,159.42,1564388.46
Kosovo,Household,H,548228347,668.27,502.54,907587.24
Jordan,Clothes,L,388865220,109.28,35.84,97305.6
Saint Kitts and Nevis ,Snacks,C,793718707,152.58,97.44,765683.52
Saint Lucia,Baby Food,H,536275136,255.28,159.42,730940.7
Switzerland,Household,L,260333335,668.27,502.54,3655475.96
Lithuania,Baby Food,C,230004632,255.28,159.42,372564.54
East Timor,Cosmetics,H,779712855,437.2,263.33,846869.28
Vatican City,Cereal,C,964194333,205.7,117.11,630637.35
Laos,Clothes,L,808497893,109.28,35.84,48312.32
Belgium,Baby Food,C,857984864,255.28,159.42,899607.06
Germany,Clothes,H,828329074,109.28,35.84,352486.4
Andorra,Meat,C,955516850,421.89,364.69,2744292.25
Russia,Cosmetics,C,645847022,437.2,263.33,2459765.53
United Arab Emirates,Baby Food,L,725930917,255.28,159.42,1266591.9
Finland,Clothes,C,292692363,109.28,35.84,108559.36
Bosnia and Herzegovina,Personal Care,M,763367688,81.73,56.67,358041.06
Uzbekistan,Baby Food,L,925505721,255.28,159.42,1046592.3
Chad,Cosmetics,H,986967790,437.2,263.33,1199731.48
Armenia,Vegetables,L,325927722,154.06,90.93,737533.23
Cambodia,Office Supplies,C,640871846,651.21,524.96,3714616.96
Poland,Household,L,100598990,668.27,502.54,4187163.28
Japan,Clothes,M,994220483,109.28,35.84,28313.6
Dominica,Clothes,M,281160151,109.28,35.84,14049.28
Mauritius ,Fruits,C,841154325,9.33,6.92,35375.04
Rwanda,Cosmetics,M,224251830,437.2,263.33,2621450.15
Angola,Beverages,M,100813996,47.45,31.79,62213.03
Angola,Fruits,H,411514651,9.33,6.92,35880.2
Taiwan,Office Supplies,H,717340123,651.21,524.96,3012220.48
Chad,Beverages,H,649589240,47.45,31.79,214455.34
Tonga,Baby Food,M,359873330,255.28,159.42,537245.4
Zambia,Baby Food,C,970116221,255.28,159.42,1243954.26
Cyprus,Beverages,C,522554242,47.45,31.79,135647.93
Netherlands,Baby Food,H,729736220,255.28,159.42,640708.98
Macedonia,Cosmetics,M,224523484,437.2,263.33,90322.19
Eritrea,Fruits,M,410089862,9.33,6.92,24621.36
Namibia,Cosmetics,C,509921681,437.2,263.33,1583139.96
Russia,Clothes,C,717817771,109.28,35.84,253926.4
Germany,Meat,H,847889459,421.89,364.69,2986081.72
Barbados,Fruits,H,784560573,9.33,6.92,53719.96
North Korea,Vegetables,L,932567441,154.06,90.93,571404.12
Jordan,Vegetables,C,866958892,154.06,90.93,114299.01
Oman,Office Supplies,C,683096253,651.21,524.96,1163311.36
Guinea-Bissau,Cosmetics,H,546653354,437.2,263.33,1508880.9
Liechtenstein,Personal Care,L,243616521,81.73,56.67,22497.99
Bangladesh,Beverages,C,530284583,47.45,31.79,58716.13
Liechtenstein,Cereal,L,883268868,205.7,117.11,906548.51
Liberia,Fruits,H,849493205,9.33,6.92,19182.24
Albania,Cosmetics,H,496193921,437.2,263.33,964577.79
Cyprus,Clothes,H,860919845,109.28,35.84,149381.12
Croatia,Household,M,801532304,668.27,502.54,37690.5
Cambodia,Household,H,146205127,668.27,502.54,2111170.54
Mongolia,Fruits,H,143424642,9.33,6.92,9646.48
Antigua and Barbuda ,Cereal,M,311989676,205.7,117.11,413749.63
Hungary,Office Supplies,M,691011559,651.21,524.96,2378593.76
Senegal,Clothes,L,489914119,109.28,35.84,191027.2
Qatar,Cosmetics,L,338433682,437.2,263.33,2344163.66
Philippines,Cereal,C,936619079,205.7,117.11,615295.94
Palau,Meat,H,804831635,421.89,364.69,2341674.49
Comoros,Personal Care,H,333745181,81.73,56.67,83304.9
Tajikistan,Cereal,C,434346044,205.7,117.11,175782.11
Hungary,Cereal,L,287933051,205.7,117.11,543741.73
Switzerland,Fruits,H,496117532,9.33,6.92,7314.44
Vanuatu,Office Supplies,C,830823314,651.21,524.96,4166082.56
Egypt,Cosmetics,C,684286725,437.2,263.33,1185774.99
Ghana,Cosmetics,L,419056594,437.2,263.33,1846733.29
Lithuania,Clothes,M,917994248,109.28,35.84,134507.52
Sri Lanka,Personal Care,C,434273517,81.73,56.67,2210.13
Guinea-Bissau,Household,M,441380727,668.27,502.54,1618178.8
Central African Republic,Personal Care,H,683114707,81.73,56.67,435055.59
Malaysia,Vegetables,C,523586785,154.06,90.93,892932.6
Portugal,Cosmetics,M,297220790,437.2,263.33,813953.03
France,Snacks,M,858753049,152.58,97.44,288909.6
Costa Rica,Household,L,433232390,668.27,502.54,978445.38
Togo,Cosmetics,M,466020143,437.2,263.33,1203681.43
Portugal,Office Supplies,C,672790133,651.21,524.96,1263053.76
Austria,Beverages,M,389528691,47.45,31.79,287731.29
Madagascar,Office Supplies,C,822534644,651.21,524.96,2695669.6
Bosnia and Herzegovina,Meat,H,998419320,421.89,364.69,1210406.11
Switzerland,Personal Care,H,914106547,81.73,56.67,186784.32
Bhutan,Baby Food,H,186832654,255.28,159.42,1082302.38
Guinea-Bissau,Fruits,H,304146468,9.33,6.92,17673.68
Cape Verde,Meat,H,573909318,421.89,364.69,501813.44
Cambodia,Snacks,L,374295032,152.58,97.44,104455.68
Zambia,Office Supplies,L,503789937,651.21,524.96,783765.28
Zimbabwe,Vegetables,C,931192862,154.06,90.93,865289.88
Portugal,Vegetables,L,345615136,154.06,90.93,368630.22
Italy,Meat,M,206480586,421.89,364.69,382559.81
Liechtenstein,Office Supplies,C,693525540,651.21,524.96,4448511.04
Honduras,Snacks,M,256798827,152.58,97.44,129984.96
India,Office Supplies,M,566661775,651.21,524.96,3499383.36
India,Household,C,663788211,668.27,502.54,4290183.98
Tanzania,Cereal,C,109164464,205.7,117.11,356717.06
Belarus,Baby Food,H,334089362,255.28,159.42,529433.82
Madagascar,Clothes,M,590174233,109.28,35.84,162211.84
Finland,Household,C,199342906,668.27,502.54,4447981.54
Lesotho,Household,H,803831708,668.27,502.54,261320.8
Georgia,Cereal,M,516189467,205.7,117.11,92399.79
Bahrain,Clothes,C,669277513,109.28,35.84,105512.96
Eritrea,Household,H,866269671,668.27,502.54,3669044.54
Slovakia,Meat,C,330652272,421.89,364.69,2264724.9
Jordan,Fruits,H,156224143,9.33,6.92,62626
United States of America,Meat,L,157096612,421.89,364.69,2637802.77
Nicaragua,Snacks,H,217693507,152.58,97.44,896545.44
Liechtenstein,Clothes,C,742751157,109.28,35.84,194539.52
Qatar,Clothes,L,407318389,109.28,35.84,122501.12
France,Cosmetics,H,206756532,437.2,263.33,712834.31
Luxembourg,Office Supplies,L,306739413,651.21,524.96,5178205.44
Marshall Islands,Meat,L,493253362,421.89,364.69,1271309.34
Senegal,Snacks,L,622597205,152.58,97.44,896740.32
Samoa ,Cosmetics,C,171382272,437.2,263.33,1231857.74
Slovenia,Household,C,486532390,668.27,502.54,2312186.54
Sweden,Cosmetics,M,735283887,437.2,263.33,1500191.01
Slovenia,Personal Care,H,155185592,81.73,56.67,97472.4
Niger,Personal Care,M,304098832,81.73,56.67,479258.19
Armenia,Snacks,L,110197436,152.58,97.44,850164
Sweden,Beverages,M,821967732,47.45,31.79,234387.67
Mexico,Office Supplies,M,158208549,651.21,524.96,3296748.8
Czech Republic,Personal Care,H,858031213,81.73,56.67,530317.86
Israel,Cereal,M,330859553,205.7,117.11,884063.39
Finland,Beverages,M,106429898,47.45,31.79,121660.33
Liechtenstein,Office Supplies,M,884791076,651.21,524.96,4302572.16
Seychelles ,Personal Care,L,286304414,81.73,56.67,152612.31
Haiti,Personal Care,M,501643741,81.73,56.67,361837.95
Moldova ,Vegetables,M,641795384,154.06,90.93,33735.03
Slovakia,Clothes,H,788058173,109.28,35.84,99671.04
Rwanda,Personal Care,C,642043435,81.73,56.67,213929.25
New Zealand,Household,M,875674998,668.27,502.54,274386.84
Egypt,Meat,L,881189191,421.89,364.69,845351.42
Lebanon,Snacks,L,121134841,152.58,97.44,520914.24
Cameroon,Baby Food,L,378373277,255.28,159.42,1261968.72
Saint Kitts and Nevis ,Meat,M,806078326,421.89,364.69,1948903.36
Palau,Personal Care,C,177736318,81.73,56.67,282273.27
Nauru,Clothes,C,937146079,109.28,35.84,43187.2
Liberia,Snacks,C,648418939,152.58,97.44,41704.32
Kyrgyzstan,Fruits,C,545978724,9.33,6.92,42156.64
Qatar,Snacks,M,584561765,152.58,97.44,357702.24
Vietnam,Household,H,789216887,668.27,502.54,2849401.8
Barbados,Meat,H,805305421,421.89,364.69,2416071.25
Nicaragua,Fruits,H,348501193,9.33,6.92,56065.84
Germany,Meat,H,554790532,421.89,364.69,1350082.38
Israel,Beverages,H,830472266,47.45,31.79,128844.87
Luxembourg,Cosmetics,C,202157723,437.2,263.33,478733.94
Eritrea,Personal Care,L,466770732,81.73,56.67,378952.29
Guinea,Household,H,341547620,668.27,502.54,193477.9
San Marino,Clothes,C,414037215,109.28,35.84,59781.12
Equatorial Guinea,Beverages,L,892100846,47.45,31.79,41962.8
Mauritius ,Personal Care,L,253912341,81.73,56.67,405700.53
Sierra Leone,Household,M,197958028,668.27,502.54,4539946.36
Monaco,Fruits,L,693036735,9.33,6.92,26469
Nauru,Cosmetics,H,428259789,437.2,263.33,116655.19
Tunisia ,Office Supplies,C,863051021,651.21,524.96,2536081.76
North Korea,Household,H,377146756,668.27,502.54,2493100.94
Norway,Household,M,120595824,668.27,502.54,2934331.06
Portugal,Baby Food,M,863759553,255.28,159.42,717549.42
Portugal,Vegetables,C,747311770,154.06,90.93,456013.95
Djibouti,Beverages,H,232238805,47.45,31.79,110565.62
Federated States of Micronesia,Vegetables,H,749839484,154.06,90.93,274699.53
Benin,Clothes,L,651725137,109.28,35.84,315607.04
Nigeria,Meat,H,159819591,421.89,364.69,1102457.87
Croatia,Household,M,916359174,668.27,502.54,4974140.92
Cyprus,Vegetables,C,133892714,154.06,90.93,62196.12
Solomon Islands,Meat,L,945281541,421.89,364.69,3161497.61
Mali,Cosmetics,H,253699481,437.2,263.33,1097822.77
Libya,Baby Food,H,882632863,255.28,159.42,1519750.86
Solomon Islands,Baby Food,L,325880515,255.28,159.42,660158.22
Malawi,Personal Care,L,197553765,81.73,56.67,532924.68
The Gambia,Personal Care,M,382076442,81.73,56.67,213362.55
Mauritania,Vegetables,M,384184873,154.06,90.93,699797.28
Czech Republic,Office Supplies,L,678927886,651.21,524.96,4569251.84
United States of America,Cosmetics,L,461666810,437.2,263.33,1665035.59
Sri Lanka,Snacks,L,798075473,152.58,97.44,693967.68
Mexico,Household,H,574140202,668.27,502.54,4874135.46
Guinea-Bissau,Beverages,M,546159827,47.45,31.79,307886.15
Haiti,Office Supplies,M,190745675,651.21,524.96,2487785.44
Turkey,Vegetables,H,854821574,154.06,90.93,868836.15
Malawi,Office Supplies,H,805623853,651.21,524.96,449365.76
Cote d'Ivoire,Household,L,180701339,668.27,502.54,1204588.38
Luxembourg,Household,M,537915360,668.27,502.54,5007308.56
Haiti,Cosmetics,L,805439746,437.2,263.33,1678465.42
Tuvalu,Household,C,431760823,668.27,502.54,3254951.58
Dominican Republic,Beverages,C,735677421,47.45,31.79,68412.08
Finland,Baby Food,M,856300866,255.28,159.42,1165360.2
Dominica,Personal Care,M,903054988,81.73,56.67,164002.98
United Kingdom,Clothes,H,605676114,109.28,35.84,67235.84
Guinea,Snacks,M,664213073,152.58,97.44,415386.72
Mozambique,Snacks,M,499027192,152.58,97.44,203649.6
Costa Rica,Snacks,H,500792300,152.58,97.44,431172
Madagascar,Snacks,H,680494725,152.58,97.44,230543.04
Botswana,Household,C,219433295,668.27,502.54,2031769.22
Tunisia ,Cosmetics,L,619219338,437.2,263.33,2532707.94
Tuvalu,Cereal,M,751776683,205.7,117.11,735567.91
Qatar,Cereal,L,909341657,205.7,117.11,381661.49
Chad,Household,C,554463088,668.27,502.54,3419282.16
Indonesia,Vegetables,C,570002305,154.06,90.93,473199.72
Saudi Arabia,Personal Care,C,109133136,81.73,56.67,213929.25
Oman,Clothes,C,645341908,109.28,35.84,353597.44
Yemen,Baby Food,H,122427451,255.28,159.42,1252722.36
Cuba,Personal Care,M,604501092,81.73,56.67,235803.87
Democratic Republic of the Congo,Personal Care,L,625986659,81.73,56.67,125694.06
Egypt,Baby Food,L,141620481,255.28,159.42,1195968.84
Guinea-Bissau,Beverages,L,976451385,47.45,31.79,80047.22
Belarus,Baby Food,H,975840699,255.28,159.42,287434.26
Senegal,Fruits,C,755462253,9.33,6.92,47907.16
Slovenia,Fruits,M,551302373,9.33,6.92,10227.76
Panama,Household,L,669659888,668.27,502.54,3063986.38
Cuba,Baby Food,H,137146127,255.28,159.42,548564.22
Indonesia,Snacks,M,750684916,152.58,97.44,312197.76
El Salvador,Meat,L,327512586,421.89,364.69,2591851.83
