Europe,Offline,105837666,8572,3747678.4,1490413.64
Middle East and North Africa,Offline,641346061,7406,809327.68,543896.64
Central America and the Caribbean,Online,135748803,9942,2045069.4,880761.78
Asia,Offline,948469722,2123,541959.44,203510.78
North America,Online,559245145,1921,17922.93,4629.61
Asia,Online,118123900,4342,354871.66,108810.52
Central America and the Caribbean,Offline,395467317,6422,2709377.58,367338.4
Central America and the Caribbean,Offline,431949222,2228,243475.84,163624.32
Middle East and North Africa,Offline,688555943,7860,642397.8,196971.6
Europe,Offline,796586310,6446,2719502.94,368711.2
Europe,Offline,907651650,3148,344013.44,231189.12
Middle East and North Africa,Offline,343675792,159,17375.52,11676.96
Sub-Saharan Africa,Online,746895062,1701,262056.06,107384.13
Europe,Online,229858291,9031,1377949.98,497969.34
Middle East and North Africa,Online,125426805,5434,1117773.8,481398.06
Europe,Online,936774432,1227,536444.4,213338.49
Sub-Saharan Africa,Offline,987387502,8759,957183.52,643260.96
Sub-Saharan Africa,Online,471064841,7409,809655.52,544116.96
Europe,Offline,101917779,8590,938715.2,630849.6
Sub-Saharan Africa,Offline,664370143,744,484500.24,93930
Europe,Online,763158261,4343,1898759.6,755117.41
Asia,Offline,873330962,6894,563446.62,172763.64
Sub-Saharan Africa,Online,190249574,7931,376325.95,124199.46
Europe,Offline,679587924,4024,1697685.36,230172.8
Middle East and North Africa,Online,327332341,3769,308040.37,94451.14
Middle East and North Africa,Online,789781653,2797,430905.82,176574.61
Europe,Offline,643547189,8769,958276.32,643995.36
Sub-Saharan Africa,Offline,335552775,6378,973155.24,351682.92
Europe,Online,833034741,2347,1528389.87,296308.75
Australia and Oceania,Online,473541915,431,280671.51,54413.75
Sub-Saharan Africa,Offline,814935624,6416,2706846.24,366995.2
Europe,Offline,785389697,3119,1315874.91,178406.8
Central America and the Caribbean,Offline,733390462,5390,589019.2,395841.6
Central America and the Caribbean,Offline,177736747,5108,1303970.24,489652.88
Middle East and North Africa,Offline,957539880,6184,2608967.76,353724.8
Central America and the Caribbean,Online,482223689,9561,1044826.08,702159.84
Middle East and North Africa,Online,281524503,8211,389611.95,128584.26
Central America and the Caribbean,Offline,155491149,2141,19975.53,5159.81
Middle East and North Africa,Offline,424484956,3386,516635.88,186704.04
Sub-Saharan Africa,Online,579179751,1014,154716.12,55911.96
Europe,Online,630561864,6123,1563079.44,586950.78
Middle East and North Africa,Offline,659930121,6843,4456230.03,863928.75
Asia,Offline,368895852,3335,364448.8,244922.4
Central America and the Caribbean,Offline,429382884,2792,132480.4,43722.72
Australia and Oceania,Online,233627545,4437,683564.22,280107.81
Asia,Online,144178664,4526,494601.28,332389.44
Europe,Online,143897569,1343,566598.27,76819.6
Asia,Offline,285958087,207,1931.31,498.87
Australia and Oceania,Online,243846547,8467,1741661.9,750091.53
Europe,Online,661361777,502,326907.42,63377.5
Europe,Online,902615106,2723,419505.38,171902.99
Sub-Saharan Africa,Offline,402030360,8572,2188260.16,821711.92
Australia and Oceania,Offline,914343869,3524,2294864.04,444905
Central America and the Caribbean,Online,664604461,84,56134.68,13921.32
Sub-Saharan Africa,Offline,198173463,2786,429211.16,175880.18
Middle East and North Africa,Online,130724704,3200,1350048,183040
Europe,Online,698244512,4922,3289224.94,815723.06
Europe,Offline,407031714,8584,5736429.68,1422626.32
Europe,Online,983697640,6847,1044715.26,377543.58
Sub-Saharan Africa,Online,625166118,9402,446124.9,147235.32
Europe,Online,748673474,7973,2035347.44,764291.78
Sub-Saharan Africa,Offline,141768538,1316,143812.48,96647.04
Europe,Offline,812312638,216,44431.2,19135.44
Central America and the Caribbean,Online,338479602,2491,1622164.11,314488.75
Sub-Saharan Africa,Online,418755757,7989,5338809.03,1324016.97
Middle East and North Africa,Online,121939933,3591,916710.48,344233.26
Europe,Offline,837143456,8207,3588100.4,1426951.09
Europe,Online,423790156,7780,72587.4,18749.8
Central America and the Caribbean,Online,861616361,283,43180.14,15604.62
Europe,Offline,600670897,722,78900.16,53023.68
Europe,Online,411315095,6132,3993219.72,774165
Europe,Online,234222781,581,388264.87,96289.13
North America,Online,530380284,167,18249.76,12264.48
Europe,Online,931086432,8021,1649919.7,710580.39
Central America and the Caribbean,Online,687952554,9303,1913627.1,824152.77
Middle East and North Africa,Online,922902476,6207,947064.06,342253.98
Sub-Saharan Africa,Offline,578172528,2954,241430.42,74027.24
Sub-Saharan Africa,Offline,466311538,801,521619.21,101126.25
Europe,Online,120180833,3034,28307.22,7311.94
Australia and Oceania,Offline,942954242,9970,2050829,883242.3
Australia and Oceania,Online,358118093,3957,323405.61,99162.42
Asia,Online,359471213,4375,667537.5,241237.5
Middle East and North Africa,Online,761124932,2636,1152459.2,458321.32
Middle East and North Africa,Offline,547503077,7182,4676990.22,906727.5
Middle East and North Africa,Offline,123341977,8487,2166561.36,813563.82
Central America and the Caribbean,Online,863690459,4055,1710763.95,231946
Europe,Offline,163909852,3423,704111.1,303243.57
Europe,Online,889673984,3157,29454.81,7608.37
Middle East and North Africa,Offline,126969182,1857,381984.9,164511.63
Central America and the Caribbean,Offline,432094275,5153,563119.84,378436.32
Europe,Offline,381660592,705,108612.3,44506.65
Australia and Oceania,Offline,422591960,3207,350460.96,235522.08
Middle East and North Africa,Online,622124707,9381,445128.45,146906.46
Central America and the Caribbean,Online,217807662,2982,454993.56,164427.48
Sub-Saharan Africa,Online,767502152,9797,464867.65,153421.02
Asia,Offline,299382007,2644,1155956.8,459712.28
Central America and the Caribbean,Offline,961933553,6369,302209.05,99738.54
Asia,Online,473955619,2855,435615.9,157424.7
Central America and the Caribbean,Offline,674559533,6011,2628009.2,1045132.57
Europe,Offline,773169124,6780,554129.4,169906.8
Sub-Saharan Africa,Offline,499520719,8136,1673575.2,720768.24
Europe,Online,553663146,83,21188.24,7956.38
North America,Online,355957734,4659,717765.54,294122.67
Europe,Offline,297078311,929,143121.74,58647.77
Europe,Offline,388011205,9993,1092035.04,733885.92
Sub-Saharan Africa,Online,710055243,9980,815665.4,250098.8
Australia and Oceania,Online,964821755,1053,703688.31,174513.69
Asia,Offline,924234569,402,268644.54,66623.46
Europe,Offline,880530011,7252,3170574.4,1260905.24
Australia and Oceania,Offline,296256911,7858,372862.1,123056.28
Middle East and North Africa,Online,954276597,506,221223.2,87978.22
Asia,Online,207762897,513,342822.51,85019.49
Sub-Saharan Africa,Offline,430202138,5228,2205640.92,299041.6
Asia,Online,465393149,9030,2305178.4,865615.8
Sub-Saharan Africa,Offline,577447259,8331,1283473.86,525936.03
Australia and Oceania,Offline,200788295,6573,4392538.71,1089343.29
Europe,Online,190152585,9230,437963.5,144541.8
Sub-Saharan Africa,Offline,570588958,8807,3850420.4,1531273.09
Sub-Saharan Africa,Online,987458741,9840,4302048,1710880.8
Sub-Saharan Africa,Online,256435763,3896,594451.68,214825.44
Sub-Saharan Africa,Offline,413506352,4574,499846.72,335914.56
Middle East and North Africa,Offline,864969336,2503,1672679.81,414822.19
Asia,Offline,637436044,345,88071.6,33071.7
Europe,Online,627830302,7793,5074879.53,983866.25
Sub-Saharan Africa,Offline,453388440,6570,2872404,1142325.9
Sub-Saharan Africa,Offline,701659286,5430,3628706.1,899913.9
Sub-Saharan Africa,Offline,680504167,5160,1061412,457124.4
Sub-Saharan Africa,Online,668096911,3578,2391070.06,592981.94
Middle East and North Africa,Online,562923848,531,345792.51,67038.75
Middle East and North Africa,Offline,333783805,2900,1888509,366125
Europe,Offline,469788110,9596,4048456.44,548891.2
Sub-Saharan Africa,Offline,630360591,6562,4385187.74,1087520.26
Sub-Saharan Africa,Offline,995237576,1770,144662.1,44356.2
Sub-Saharan Africa,Offline,914467895,226,46488.2,20021.34
Europe,Offline,258412873,8967,732872.91,224713.02
Europe,Offline,767746341,2058,314009.64,113478.12
Sub-Saharan Africa,Offline,203454625,5600,1151920,496104
Central America and the Caribbean,Offline,896836555,2721,129111.45,42610.86
Asia,Offline,299503457,8583,3621081.87,490947.6
Middle East and North Africa,Online,433379161,5379,2351698.8,935246.73
Sub-Saharan Africa,Online,240699994,7332,1871712.96,702845.52
Europe,Online,534014785,5697,2490728.4,990537.39
Sub-Saharan Africa,Online,846184861,3759,1585884.51,215014.8
North America,Online,780384051,1838,378076.6,162828.42
Middle East and North Africa,Online,460098683,2280,186344.4,57136.8
Europe,Offline,979127585,4466,1140080.48,428110.76
Australia and Oceania,Offline,351582086,9807,1071708.96,720226.08
Sub-Saharan Africa,Online,261886012,6746,4508149.42,1118014.58
Middle East and North Africa,Online,214775693,5755,1183803.5,509835.45
Middle East and North Africa,Offline,685299956,4341,2900960.07,719433.93
Asia,Online,868820130,2039,166647.47,51097.34
Central America and the Caribbean,Offline,931010043,5416,50531.28,13052.56
Europe,Offline,657856023,3071,335598.88,225534.24
Asia,Online,805656898,634,97674.04,40024.42
Central America and the Caribbean,Online,851023995,5767,1186271.9,510898.53
Middle East and North Africa,Offline,340881145,3161,149989.45,49501.26
Australia and Oceania,Online,242464673,9540,6375295.8,1581064.2
Europe,Online,693323409,8659,1334005.54,546642.67
Sub-Saharan Africa,Offline,551318681,6304,2659594.56,360588.8
Australia and Oceania,Online,544624316,5293,1351197.04,507386.98
Central America and the Caribbean,Offline,121726644,474,207232.8,82414.38
Central America and the Caribbean,Online,601424491,3727,568665.66,205506.78
Asia,Online,222829186,8963,1843689.1,794032.17
Europe,Online,895364558,7125,582326.25,178552.5
Europe,Online,548766934,1186,772335.06,149732.5
Middle East and North Africa,Online,783085143,1151,54614.95,18024.66
Asia,Online,118680512,9056,1862819.2,802271.04
Sub-Saharan Africa,Online,746226871,3969,816423.3,351613.71
Middle East and North Africa,Online,876710546,6988,4669870.76,1158121.24
North America,Offline,591430366,6243,1593713.04,598453.98
Sub-Saharan Africa,Online,491997659,1895,1266371.65,314058.35
Central America and the Caribbean,Offline,350336253,1137,92927.01,28493.22
Asia,Offline,458682477,3193,1395979.6,555166.91
Australia and Oceania,Offline,279585158,4316,40268.28,10401.56
Asia,Online,695905625,2794,574725.8,247520.46
Middle East and North Africa,Online,860817706,3943,36788.19,9502.63
Europe,Offline,447807729,5113,1051744.1,452960.67
Australia and Oceania,Offline,100674521,683,74638.24,50159.52
Australia and Oceania,Online,983529412,7064,2980230.96,404060.8
Asia,Online,730796229,7699,3248131.11,440382.8
Sub-Saharan Africa,Offline,197211301,8061,658825.53,202008.66
Sub-Saharan Africa,Online,307823455,656,31127.2,10272.96
Asia,Online,707994019,18,167.94,43.38
Central America and the Caribbean,Offline,213396823,7717,5025387.57,974271.25
Europe,Online,860018193,7350,1876308,704571
Asia,Online,254156959,9547,1456681.26,526421.58
Sub-Saharan Africa,Offline,122424447,6969,4538282.49,879836.25
Middle East and North Africa,Online,461744487,9309,4069894.8,1618555.83
Asia,Offline,889353406,8291,3497889.99,474245.2
Asia,Offline,192800033,2669,407236.02,147168.66
Europe,Online,379945695,3229,30126.57,7781.89
Europe,Online,828964221,7789,1602197.3,690027.51
Sub-Saharan Africa,Online,538341939,6198,57827.34,14937.18
Europe,Online,376877677,5335,1361918.8,511413.1
North America,Online,833682763,4111,1049456.08,394080.46
Middle East and North Africa,Offline,668181025,8469,1304734.14,534647.97
Australia and Oceania,Online,960108792,6382,521600.86,159932.92
Asia,Offline,159514892,2856,233420.88,71571.36
Europe,Offline,836760652,4926,233738.7,77141.16
Europe,Offline,232519900,6660,2911752,1157974.2
Middle East and North Africa,Online,607778966,4157,2777998.39,688939.61
Sub-Saharan Africa,Offline,693836677,546,25907.7,8550.36
Europe,Offline,642304360,989,432390.8,171957.43
Middle East and North Africa,Offline,675105845,7677,838942.56,563798.88
Australia and Oceania,Online,634477460,4835,3231085.45,801304.55
Sub-Saharan Africa,Online,432968032,3717,764586.9,329289.03
Asia,Offline,503438889,7610,1942680.8,729494.6
Middle East and North Africa,Offline,449063861,6830,1052229.8,431177.9
Europe,Offline,393329274,3728,568818.24,205561.92
Sub-Saharan Africa,Offline,530033957,7681,5001944.01,969726.25
Sub-Saharan Africa,Online,673289239,103,8418.19,2581.18
Central America and the Caribbean,Offline,707518947,9434,1940573.8,835758.06
Middle East and North Africa,Offline,137459409,6149,4004290.29,776311.25
Sub-Saharan Africa,Offline,338159453,7752,1978930.56,743106.72
Sub-Saharan Africa,Online,504980409,3780,1652616,657228.6
Sub-Saharan Africa,Online,803596103,799,123093.94,50440.87
Europe,Online,119992864,7410,605619.3,185694.6
Europe,Offline,110469520,9241,4040165.2,1606732.67
Sub-Saharan Africa,Offline,251637399,3953,1009121.84,378934.58
Europe,Offline,990420329,6240,58219.2,15038.4
Sub-Saharan Africa,Online,594054639,2824,230805.52,70769.44
Middle East and North Africa,Online,100089156,7460,1534522,660881.4
Australia and Oceania,Online,166385209,5936,55382.88,14305.76
Sub-Saharan Africa,Offline,621116626,1067,272383.76,102282.62
Central America and the Caribbean,Online,912769734,7703,5147683.81,1276618.19
Middle East and North Africa,Offline,560143363,7724,1971782.72,740422.64
Sub-Saharan Africa,Offline,502348840,5040,2203488,876304.8
Europe,Offline,848809993,594,90632.52,32753.16
Middle East and North Africa,Offline,429263150,7360,1878860.8,705529.6
Middle East and North Africa,Online,843757140,5343,1099055.1,473336.37
North America,Online,612653291,6578,1679231.84,630567.08
Middle East and North Africa,Offline,126625430,134,34207.52,12845.24
Asia,Offline,296659886,7108,1084538.64,391935.12
Europe,Online,304055488,5630,460139.9,141087.8
Sub-Saharan Africa,Online,750423562,5863,278199.35,91814.58
Middle East and North Africa,Online,507687938,4998,3340013.46,828318.54
Central America and the Caribbean,Online,768084943,2258,1470432.18,285072.5
Asia,Offline,994163405,3899,426082.72,286342.56
Australia and Oceania,Online,268784654,8207,3588100.4,1426951.09
Europe,Offline,445122516,499,102644.3,44206.41
Middle East and North Africa,Offline,296663320,8124,1239559.92,447957.36
Sub-Saharan Africa,Offline,467205893,5461,596778.08,401055.84
Europe,Online,320861566,8922,423348.9,139718.52
Europe,Online,192054164,1950,822685.5,111540
Europe,Online,935520017,17,7172.13,972.4
Asia,Online,776307952,5629,858872.82,310383.06
Europe,Offline,259779298,3322,2163319.62,419402.5
Europe,Online,901607882,4663,959179.1,413095.17
Middle East and North Africa,Offline,237780034,3251,2117083.71,410438.75
Asia,Offline,374594581,9716,90650.28,23415.56
Europe,Offline,338662850,6718,318769.1,105203.88
Asia,Online,126908671,3951,812720.7,350019.09
Europe,Online,256568372,3138,801068.64,300808.68
Europe,Offline,415190780,3033,1326027.6,527347.71
Asia,Online,810637223,4423,361491.79,110840.38
Sub-Saharan Africa,Online,821081531,5126,3425552.02,849531.98
Europe,Online,345010030,4990,768759.4,315018.7
Europe,Offline,251221549,894,97696.32,65655.36
Central America and the Caribbean,Online,128827416,1750,1169472.5,290027.5
Sub-Saharan Africa,Online,537251460,3501,1530637.2,608718.87
Middle East and North Africa,Offline,756230008,4119,450124.32,302499.36
Europe,Offline,135811889,8611,1326610.66,543612.43
Europe,Online,346358430,4011,2612003.31,506388.75
Europe,Online,428543460,4388,2932368.76,727223.24
Sub-Saharan Africa,Online,843353307,5840,899710.4,368679.2
Asia,Online,322086799,1496,307727.2,132530.64
Australia and Oceania,Online,816355264,6519,1664170.32,624911.34
Europe,Offline,748082530,3100,2018751,391375
Asia,Offline,859504926,5462,3556909.02,689577.5
Europe,Online,163171279,4862,45362.46,11717.42
North America,Offline,891942918,4585,374732.05,114900.1
Sub-Saharan Africa,Online,848993670,4948,540717.44,363381.12
Sub-Saharan Africa,Offline,157809865,8301,3629197.2,1443294.87
Middle East and North Africa,Offline,812190330,4022,190843.9,62984.52
Central America and the Caribbean,Online,826246392,3523,287934.79,88286.38
Europe,Offline,984401881,5247,573392.16,385339.68
Middle East and North Africa,Online,791393125,9667,1474990.86,533038.38
North America,Offline,722268950,4288,1809064.32,245273.6
Sub-Saharan Africa,Offline,872390687,8646,2207150.88,828805.56
Middle East and North Africa,Online,507432162,9308,6220257.16,1542614.84
Sub-Saharan Africa,Online,313379704,4873,398270.29,122117.38
Asia,Offline,146532142,972,199940.4,86109.48
Asia,Online,383500802,5264,2301420.8,915251.68
Sub-Saharan Africa,Offline,571209514,2443,266971.04,179413.92
Sub-Saharan Africa,Online,776894605,9233,6170136.91,1530185.09
Asia,Online,238104903,9387,2396313.36,899837.82
Asia,Online,512701737,8692,81096.36,20947.72
Sub-Saharan Africa,Online,528858935,9966,4357135.2,1732788.42
Sub-Saharan Africa,Online,635062825,8057,1241261.42,508638.41
Australia and Oceania,Online,350112235,4845,746420.7,305864.85
Europe,Offline,613118493,4242,1789657.38,242642.4
Europe,Offline,633505427,7189,67073.37,17325.49
Asia,Online,141009366,6660,727804.8,489110.4
Middle East and North Africa,Online,735679137,2660,1732218.6,335825
Asia,Offline,937876069,7225,1486182.5,640062.75
Sub-Saharan Africa,Online,238273990,9423,1938311.1,834783.57
Asia,Offline,447859227,353,154331.6,61376.11
Asia,Offline,747930610,8143,1254510.58,514067.59
Sub-Saharan Africa,Online,840099465,2956,455401.36,186612.28
Sub-Saharan Africa,Online,496289622,1983,506220.24,190090.38
Europe,Offline,908737409,4448,486077.44,326661.12
Middle East and North Africa,Offline,639991652,6607,2787427.23,377920.4
Sub-Saharan Africa,Online,572913682,6745,4392411.45,851556.25
Central America and the Caribbean,Offline,760677325,179,36820.3,15857.61
Asia,Offline,876768910,4259,649838.22,234841.26
Sub-Saharan Africa,Online,664987266,3364,159621.8,52680.24
Sub-Saharan Africa,Online,389443719,3906,1647902.34,223423.2
Central America and the Caribbean,Online,384562098,9326,1019145.28,684901.44
Sub-Saharan Africa,Online,605078732,5098,2150795.22,291605.6
Europe,Online,176042449,3728,951683.84,357366.08
Sub-Saharan Africa,Online,542814576,9750,1487655,537615
Europe,Offline,521068942,4734,1208495.52,453801.24
Australia and Oceania,Offline,346791875,2277,468378.9,201719.43
Middle East and North Africa,Online,326282203,3009,459113.22,165916.26
Europe,Offline,386151254,9592,6410045.84,1589682.16
Asia,Online,523322856,1717,750672.4,298534.79
Sub-Saharan Africa,Online,355033338,1109,741111.43,183794.57
Sub-Saharan Africa,Offline,468831527,6522,4358456.94,1080891.06
Sub-Saharan Africa,Offline,172578752,8743,3822439.6,1520145.41
Middle East and North Africa,Offline,644448840,5588,2357521.32,319633.6
Australia and Oceania,Online,882928121,6906,4615072.62,1144531.38
Sub-Saharan Africa,Offline,856815421,9578,1046683.84,703408.32
Sub-Saharan Africa,Offline,155222070,2515,205550.95,63025.9
Middle East and North Africa,Online,237571895,1658,724877.6,288276.46
Central America and the Caribbean,Online,383601224,4981,1024591.7,441266.79
Asia,Online,843358886,7490,69881.7,18050.9
Central America and the Caribbean,Offline,587206208,6221,1279659.7,551118.39
North America,Offline,455817019,5240,807274.4,330801.2
Middle East and North Africa,Online,910177648,647,6036.51,1559.27
Europe,Offline,681586921,5571,3627890.91,703338.75
Europe,Online,821656167,5174,1320818.72,495979.64
Europe,Offline,652309215,1647,253736.82,103975.11
Europe,Offline,915782392,9215,6000900.15,1163393.75
Asia,Online,624624526,9133,3853121.37,522407.6
Asia,Online,211696946,4686,1976976.54,268039.2
Central America and the Caribbean,Offline,180173480,6191,953785.46,390837.83
Middle East and North Africa,Offline,653540456,5999,655570.72,440566.56
Central America and the Caribbean,Offline,925596702,3488,381168.64,256158.72
Central America and the Caribbean,Offline,810453546,69,7540.32,5067.36
Middle East and North Africa,Online,192534816,4185,1765609.65,239382
Europe,Online,376576840,6310,2662125.9,360932
Europe,Offline,937628448,3949,36844.17,9517.09
Central America and the Caribbean,Offline,171050965,6637,1694293.36,636222.82
Central America and the Caribbean,Offline,942518222,942,411842.4,163785.54
Australia and Oceania,Offline,338016545,5462,833391.96,301174.68
Central America and the Caribbean,Online,913844764,5828,54375.24,14045.48
Europe,Online,346614205,9701,6317388.21,1224751.25
Europe,Offline,883248698,1772,1153944.12,223715
Sub-Saharan Africa,Online,790984570,8767,2238039.76,840404.62
Australia and Oceania,Online,207370650,4439,913102.3,393251.01
Europe,Offline,690268266,4574,704670.44,288756.62
Sub-Saharan Africa,Online,267851245,1990,162642.7,49869.4
Sub-Saharan Africa,Online,188605916,1537,14340.21,3704.17
Sub-Saharan Africa,Offline,871331107,5092,241615.4,79740.72
Asia,Online,555138146,6569,311699.05,102870.54
Europe,Offline,249450862,6908,1054022.64,380907.12
Sub-Saharan Africa,Offline,584005582,9084,6070564.68,1505491.32
Middle East and North Africa,Offline,458851134,3102,147189.9,48577.32
Sub-Saharan Africa,Online,194348847,998,649907.58,125997.5
Europe,Online,181172549,1838,1196923.98,232047.5
Middle East and North Africa,Online,430308568,6723,4492779.21,1114202.79
Australia and Oceania,Offline,123055732,3780,582346.8,238631.4
Australia and Oceania,Online,761025369,3173,810003.44,304163.78
Europe,Offline,316141307,2093,883015.77,119719.6
Asia,Online,880639874,9763,1504087.78,616338.19
Europe,Offline,117069900,2440,375906.4,154037.2
Australia and Oceania,Online,708292710,8408,1282892.64,463617.12
Sub-Saharan Africa,Online,907482135,2985,459869.1,188443.05
Asia,Online,388124501,3520,898585.6,337427.2
Sub-Saharan Africa,Online,694018638,4392,40977.36,10584.72
Middle East and North Africa,Online,289275872,2014,18790.62,4853.74
Australia and Oceania,Online,408320033,9826,2021208.2,870485.34
Europe,Online,105887448,3304,361061.12,242645.76
Central America and the Caribbean,Online,307026946,4951,46192.83,11931.91
Middle East and North Africa,Offline,657099854,9304,6058857.84,1174630
Middle East and North Africa,Online,871780002,7930,1631201,702518.7
Sub-Saharan Africa,Online,287053716,4428,210108.6,69342.48
Europe,Offline,109219825,9428,770550.44,236265.68
Middle East and North Africa,Offline,264889657,5591,456952.43,140110.46
Australia and Oceania,Online,750987040,2609,1100711.01,149234.8
Europe,Online,284748303,2206,180296.38,55282.36
Europe,Offline,353722274,3136,483132.16,197975.68
Sub-Saharan Africa,Online,265770280,6187,293573.15,96888.42
Sub-Saharan Africa,Offline,299066150,9174,3870418.86,524752.8
Central America and the Caribbean,Offline,352096211,1948,400703.6,172573.32
Australia and Oceania,Online,393659293,1388,211781.04,76534.32
Asia,Online,912866723,6404,523398.92,160484.24
Sub-Saharan Africa,Offline,669142329,2940,452936.4,185602.2
Australia and Oceania,Offline,742222440,8969,733036.37,224763.14
Central America and the Caribbean,Offline,482155883,9495,1462799.7,599419.35
Sub-Saharan Africa,Online,659303987,1556,397215.68,149158.16
Sub-Saharan Africa,Online,314340579,9218,86003.94,22215.38
Sub-Saharan Africa,Offline,808251988,8579,5586730.59,1083098.75
Sub-Saharan Africa,Online,872337043,2771,707380.88,265628.06
Asia,Online,658207070,6954,64880.82,16759.14
Sub-Saharan Africa,Offline,387785899,3320,2162017.2,419150
Central America and the Caribbean,Online,803309857,6093,497980.89,152690.58
Sub-Saharan Africa,Offline,917327773,6528,1666467.84,625774.08
Central America and the Caribbean,Online,262700974,7911,3337571.79,452509.2
Europe,Online,242603290,559,114986.3,49521.81
Sub-Saharan Africa,Offline,980521047,6822,2878133.58,390218.4
Middle East and North Africa,Offline,870253074,6078,4061745.06,1007306.94
Central America and the Caribbean,Offline,625910699,9740,2003518,862866.6
Asia,Online,131917750,6249,2636390.61,357442.8
Europe,Offline,693010556,6079,936530.74,383767.27
Middle East and North Africa,Online,984237945,6735,1385389.5,596653.65
Europe,Online,200961244,7753,3389611.6,1348014.11
Asia,Offline,308854281,5700,869706,314298
Europe,Online,193903386,9176,85612.08,22114.16
Europe,Online,612407386,3809,311309.57,95453.54
Sub-Saharan Africa,Offline,140977609,7262,344581.9,113722.92
Sub-Saharan Africa,Online,126537883,4226,651057.56,266787.38
Sub-Saharan Africa,Offline,636324536,1426,601615.14,81567.2
Australia and Oceania,Online,907886397,2615,1702914.15,330143.75
Sub-Saharan Africa,Offline,699084794,3581,2393074.87,593479.13
Sub-Saharan Africa,Online,738093554,7140,3121608,1241431.8
Asia,Online,473399007,8141,75955.53,19619.81
Europe,Online,323799979,8464,5656237.28,1402738.72
Sub-Saharan Africa,Online,328407800,2021,165176.33,50646.26
North America,Online,596646296,9753,797112.69,244410.18
Sub-Saharan Africa,Online,858251798,4634,707055.72,255518.76
Europe,Online,913273131,6669,545057.37,167125.14
Europe,Offline,182071626,7895,374617.75,123635.7
Middle East and North Africa,Offline,855321109,7378,1125735.24,406822.92
Europe,Offline,244007909,6217,4048572.57,784896.25
Sub-Saharan Africa,Online,229430854,2543,1072866.27,145459.6
Asia,Offline,513201272,6516,712068.48,478535.04
Europe,Offline,867242991,5328,2329401.6,926379.36
Sub-Saharan Africa,Offline,683792340,8204,3586788.8,1426429.48
Central America and the Caribbean,Offline,325398147,1398,589802.22,79965.6
Asia,Online,674921739,3196,1348360.44,182811.2
Middle East and North Africa,Offline,885536944,8915,5957627.05,1477482.95
Asia,Online,630730092,5905,909724.3,372782.65
Sub-Saharan Africa,Offline,554300010,8546,1303948.68,471226.44
Sub-Saharan Africa,Online,920358026,3247,1419588.4,564555.89
Europe,Online,263327968,3452,2306868.04,572099.96
Middle East and North Africa,Online,337946164,4635,2026422,805887.45
Asia,Offline,269261443,9299,1016194.72,682918.56
Central America and the Caribbean,Online,602635133,1983,866967.6,344784.21
Middle East and North Africa,Offline,153741061,4251,654909.06,268365.63
Sub-Saharan Africa,Online,958565557,9704,1480636.32,535078.56
North America,Online,623407447,8972,3785197.08,513198.4
Asia,Offline,874878060,4715,3150893.05,781416.95
Asia,Offline,809901225,6625,314356.25,103747.5
Australia and Oceania,Online,945713269,6427,4294971.29,1065146.71
Sub-Saharan Africa,Online,969863021,2875,26823.75,6928.75
North America,Offline,190211808,6756,1030830.48,372525.84
Europe,Online,684933459,5886,3933437.22,975486.78
Europe,Offline,552514302,115,12567.2,8445.6
Middle East and North Africa,Online,661753165,6322,58984.26,15236.02
Europe,Offline,601761376,3419,521671.02,188523.66
Europe,Offline,931962764,7347,4909779.69,1217618.31
Europe,Offline,932093656,6081,936838.86,383893.53
Europe,Offline,852202880,4625,3090748.75,766501.25
Australia and Oceania,Online,562651765,15,3085.5,1328.85
Australia and Oceania,Offline,904114139,6320,973659.2,398981.6
Europe,Offline,537576329,9637,6440117.99,1597140.01
Middle East and North Africa,Online,894337165,3096,338330.88,227370.24
Sub-Saharan Africa,Online,326007974,1859,151936.07,46586.54
Asia,Offline,854512584,8118,5425015.86,1345396.14
Australia and Oceania,Online,522087323,6096,1556186.88,584362.56
Central America and the Caribbean,Online,141281020,7048,4709966.96,1168065.04
Middle East and North Africa,Online,144955003,4261,465642.08,312927.84
Europe,Online,136283099,8052,1656296.4,713326.68
Middle East and North Africa,Offline,238751637,770,324855.3,44044
Sub-Saharan Africa,Online,646159446,1794,196048.32,131751.36
Sub-Saharan Africa,Offline,272617852,2535,207185.55,63527.1
Australia and Oceania,Offline,802550685,1437,960303.99,238154.01
Sub-Saharan Africa,Offline,840694272,8972,1382226.32,566402.36
Asia,Offline,862097442,2646,1156831.2,460060.02
Europe,Online,962121522,1994,841248.66,114056.8
Central America and the Caribbean,Online,406440341,3584,2395079.68,593976.32
Sub-Saharan Africa,Offline,781040227,6014,917616.12,331611.96
Asia,Offline,142220008,4916,2149275.2,854744.92
Middle East and North Africa,Offline,666591012,7948,5311409.96,1317222.04
Europe,Offline,101077067,9805,6385114.05,1237881.25
Sub-Saharan Africa,Offline,312914502,7210,3152212,1253602.7
Australia and Oceania,Offline,539652144,3917,597655.86,215983.38
Asia,Online,539151322,5712,2497286.4,993145.44
Asia,Offline,139585864,5414,256894.3,84783.24
Europe,Offline,589442098,7870,3320274.3,450164
Europe,Offline,507518851,4961,405462.53,124322.66
Central America and the Caribbean,Offline,832927453,598,389423.58,75497.5
Sub-Saharan Africa,Online,775091731,5722,467659.06,143393.32
Sub-Saharan Africa,Online,963748013,3309,1446694.8,575335.83
Europe,Offline,298945128,3362,1418394.18,192306.4
